t_id,c_id,Bank,Card_Type,Transaction_Time,Transaction_Amount_INR,Merchant_Category,Transaction_City,Device_Type,Is_International,Is_Fraud
T24064,C1035,ICICI,MasterCard,20-03-2025 14:16,47928.26,Restaurant,Bangalore,ATM,0,0
T24065,C1044,PNB,RuPay,22-11-2025 11:42,26614.85,Online Shopping,Surat,Desktop,0,0
T24066,C1343,Canara Bank,Visa,07-01-2026 10:20,16363.19,Food Delivery,Lucknow,Mobile,0,0
T24067,C1482,Axis,RuPay,27-06-2026 08:34,11442.03,Clothing,Mumbai,POS,0,0
T24068,C1471,Kotak,Visa,24-03-2025 16:48,42100.91,Online Shopping,Mumbai,Mobile,0,0
T24069,C1237,ICICI,Visa,27-01-2025 04:36,9693.36,Ride Sharing,Indore,POS,0,0
T24070,C1236,Bank of Baroda,MasterCard,30-10-2025 13:16,40395.99,Ride Sharing,Hyderabad,POS,0,0
T24071,C1115,ICICI,Visa,26-12-2025 03:04,13744.39,Electronics,Chennai,Desktop,0,0
T24072,C1193,Canara Bank,RuPay,01-02-2025 09:42,15786.85,Clothing,Mumbai,POS,0,0
T24073,C1144,Kotak,Visa,14-02-2026 18:05,20425.51,Electronics,Unknown,Desktop,0,1
T24074,C1500,Bank of Baroda,MasterCard,13-03-2026 10:59,15976.36,Grocery,Nagpur,Mobile,0,0
T24075,C1370,Kotak,MasterCard,28-02-2026 02:16,30442.3,Ride Sharing,Pune,POS,0,0
T24076,C1375,SBI,MasterCard,22-02-2025 18:17,28968.33,Fuel,Chennai,ATM,0,0
T24077,C1241,Axis,RuPay,03-03-2025 13:29,46745.32,Electronics,Chandigarh,Mobile,0,0
T24078,C1442,SBI,RuPay,23-01-2026 17:17,17661.69,Fuel,Visakhapatnam,POS,0,0
T24079,C1317,Axis,MasterCard,05-02-2025 08:09,40844.19,Clothing,Delhi,ATM,0,0
T24080,C1063,Axis,RuPay,25-01-2025 20:20,34154.54,ATM Withdrawal,Ahmedabad,Mobile,0,0
T24081,C1445,SBI,Visa,13-02-2026 01:35,43575.38,Travel,Patna,ATM,0,0
T24082,C1219,Canara Bank,Visa,09-07-2025 13:13,38989.26,Pharmacy,Mumbai,Desktop,0,0
T24083,C1229,SBI,MasterCard,30-05-2026 05:52,40580.37,Grocery,Pune,ATM,0,0
T24084,C1100,Canara Bank,RuPay,02-12-2025 09:18,26145.68,Clothing,Hyderabad,Desktop,0,0
T24085,C1401,ICICI,RuPay,31-03-2026 23:58,17860.97,ATM Withdrawal,Delhi,Desktop,0,0
T24086,C1307,Kotak,MasterCard,24-03-2025 00:21,16201.14,Online Shopping,Chennai,Desktop,0,0
T24087,C1007,SBI,MasterCard,26-12-2025 18:30,4880.51,Grocery,Chandigarh,Mobile,0,0
T24088,C1068,SBI,Visa,18-02-2026 20:04,15495.56,Electronics,Bangalore,POS,0,0
T24089,C1133,Kotak,RuPay,30-04-2025 11:46,47569.05,Fuel,Chennai,Mobile,0,0
T24090,C1337,Axis,Visa,31-08-2025 23:01,13130.35,Ride Sharing,Hyderabad,ATM,0,0
T24091,C1490,ICICI,MasterCard,01-06-2025 18:24,46734.01,Travel,Bangalore,POS,0,0
T24092,C1354,PNB,MasterCard,12-10-2025 16:05,242.72,Food Delivery,Kolkata,ATM,0,0
T24093,C1152,Kotak,Visa,07-07-2026 20:48,43766.04,Online Shopping,Bangalore,ATM,0,0
T24094,C1043,ICICI,Visa,14-07-2025 09:02,21140.44,Pharmacy,Nagpur,ATM,0,0
T24095,C1323,Axis,Visa,19-03-2025 01:13,16917.56,Restaurant,Patna,POS,0,0
T24096,C1069,ICICI,MasterCard,20-07-2025 09:45,44850,Clothing,Delhi,Desktop,0,0
T24097,C1477,PNB,MasterCard,07-01-2026 11:50,4552.67,Food Delivery,Chandigarh,Desktop,0,0
T24098,C1175,Kotak,MasterCard,21-02-2025 13:19,45112.68,Online Shopping,Bhubaneswar,Mobile,0,0
T24099,C1072,Kotak,Visa,02-11-2025 22:40,37617.12,Travel,Indore,Mobile,0,0
T24100,C1335,Canara Bank,MasterCard,15-04-2026 15:51,27218.08,Ride Sharing,Pune,Mobile,0,0
T24101,C1238,PNB,RuPay,24-04-2026 11:47,723.71,Grocery,Surat,ATM,0,0
T24102,C1121,HDFC,MasterCard,17-09-2025 13:18,24515.72,Clothing,Ahmedabad,ATM,0,0
T24103,C1387,Canara Bank,MasterCard,09-06-2026 04:19,23784.43,Ride Sharing,Ahmedabad,Mobile,0,0
T24104,C1106,Canara Bank,RuPay,14-08-2025 05:14,20733.47,Pharmacy,Hyderabad,ATM,0,0
T24105,C1176,PNB,RuPay,08-07-2025 20:10,18640.67,Grocery,Pune,POS,0,0
T24106,C1452,ICICI,MasterCard,11-05-2026 21:13,25548.51,ATM Withdrawal,Nagpur,ATM,0,0
T24107,C1242,PNB,MasterCard,25-10-2025 08:31,40146.04,Electronics,Delhi,POS,0,0
T24108,C1126,Bank of Baroda,RuPay,14-03-2026 06:21,37351.69,Ride Sharing,Patna,Mobile,0,0
T24109,C1349,ICICI,MasterCard,31-05-2025 05:56,25634.61,Travel,Mumbai,Desktop,0,0
T24110,C1159,SBI,Visa,12-12-2025 12:54,4913.86,ATM Withdrawal,Mumbai,Mobile,0,0
T24111,C1152,Bank of Baroda,RuPay,21-07-2025 08:45,12724.07,Clothing,Bhubaneswar,Desktop,0,0
T24112,C1338,SBI,MasterCard,24-02-2026 05:22,34192.51,Entertainment,Chandigarh,ATM,0,0
T24113,C1206,Bank of Baroda,Visa,15-11-2025 21:11,19666.74,Travel,Lucknow,Desktop,0,0
T24114,C1500,Canara Bank,RuPay,01-09-2025 15:34,48244.74,Travel,Lucknow,Mobile,0,0
T24115,C1465,Kotak,MasterCard,05-02-2025 04:17,118775.44,Clothing,Dubai,ATM,1,1
T24116,C1270,Kotak,RuPay,18-06-2025 04:57,33385.3,Restaurant,Pune,POS,0,0
T24117,C1411,PNB,RuPay,29-11-2025 22:53,25175.51,Online Shopping,Jaipur,Mobile,0,0
T24118,C1354,ICICI,MasterCard,27-05-2026 19:35,40357.44,Fuel,Nagpur,Mobile,0,0
T24119,C1474,ICICI,RuPay,14-06-2025 17:44,10566.53,Ride Sharing,Chennai,POS,0,0
T24120,C1087,SBI,MasterCard,21-05-2025 11:46,22190.08,Pharmacy,Pune,ATM,0,0
T24121,C1433,PNB,MasterCard,10-03-2025 09:49,45719.3,Ride Sharing,Indore,POS,0,0
T24122,C1170,PNB,MasterCard,04-03-2025 12:17,19523.29,Ride Sharing,Indore,Mobile,0,0
T24123,C1349,SBI,MasterCard,31-01-2025 08:06,12928.53,Fuel,Ahmedabad,Mobile,0,0
T24124,C1429,ICICI,RuPay,02-06-2025 12:18,24865.61,Travel,Pune,POS,0,0
T24125,C1472,Canara Bank,RuPay,01-03-2026 00:12,30431.58,Ride Sharing,Indore,ATM,0,0
T24126,C1142,SBI,Visa,03-02-2026 16:50,6671.56,Fuel,Patna,POS,0,0
T24127,C1047,Axis,MasterCard,04-08-2025 19:19,31439.4,Restaurant,Patna,Desktop,0,0
T24128,C1406,ICICI,Visa,19-01-2026 00:44,132956.28,Ride Sharing,Unknown,Desktop,0,1
T24129,C1348,ICICI,RuPay,23-09-2025 19:53,5580.11,Entertainment,Mumbai,ATM,0,0
T24130,C1245,Canara Bank,Visa,10-07-2025 02:05,31366.96,Restaurant,Nagpur,Desktop,0,0
T24131,C1246,Bank of Baroda,RuPay,09-10-2025 09:20,28627.45,Grocery,Jaipur,ATM,0,0
T24132,C1207,PNB,Visa,29-04-2025 05:49,42304.76,Food Delivery,Nagpur,POS,0,0
T24133,C1436,Bank of Baroda,Visa,22-12-2025 15:00,123389.94,Ride Sharing,Singapore,Mobile,1,1
T24134,C1357,ICICI,RuPay,22-05-2026 17:34,10118.83,Entertainment,Jaipur,ATM,0,0
T24135,C1088,ICICI,RuPay,13-02-2025 17:15,23084.43,ATM Withdrawal,Jaipur,POS,0,0
T24136,C1390,SBI,Visa,23-02-2025 12:35,6072.28,Ride Sharing,Chandigarh,Mobile,0,0
T24137,C1377,HDFC,RuPay,18-05-2026 11:03,33067.99,Travel,Delhi,POS,0,0
T24138,C1492,Canara Bank,MasterCard,04-01-2026 05:50,12291,Ride Sharing,Ahmedabad,ATM,0,0
T24139,C1015,HDFC,RuPay,06-07-2026 08:51,17825.56,Restaurant,Lucknow,ATM,0,0
T24140,C1439,Kotak,MasterCard,27-11-2025 04:34,49977.64,Entertainment,Hyderabad,Desktop,0,0
T24141,C1361,Bank of Baroda,MasterCard,04-06-2026 05:29,8029.76,Online Shopping,Mumbai,ATM,0,0
T24142,C1240,PNB,Visa,23-07-2025 03:25,95867.33,Ride Sharing,Unknown,Desktop,0,1
T24143,C1254,SBI,Visa,12-01-2026 10:01,21362.24,Online Shopping,Pune,ATM,0,0
T24144,C1091,SBI,RuPay,02-11-2025 11:18,43733.17,Travel,Visakhapatnam,Mobile,0,0
T24145,C1480,HDFC,Visa,29-03-2026 14:35,44694.89,Fuel,Bangalore,Mobile,0,0
T24146,C1369,SBI,RuPay,05-10-2025 11:16,43944.66,Restaurant,Mumbai,Desktop,0,0
T24147,C1083,Kotak,Visa,31-01-2026 00:03,42179.59,Ride Sharing,Pune,ATM,0,0
T24148,C1285,Bank of Baroda,RuPay,07-09-2025 09:22,47307.61,Entertainment,Delhi,POS,0,0
T24149,C1025,ICICI,RuPay,02-03-2025 03:02,8683.08,Online Shopping,Ahmedabad,Mobile,0,0
T24150,C1383,HDFC,MasterCard,30-06-2026 04:54,19851.77,Grocery,Chandigarh,Desktop,0,0
T24151,C1016,PNB,RuPay,01-04-2026 06:31,41570.79,Restaurant,Visakhapatnam,ATM,0,0
T24152,C1057,HDFC,Visa,18-01-2026 11:54,9026.61,Travel,Patna,ATM,0,0
T24153,C1246,SBI,MasterCard,15-06-2026 11:06,47256.31,Online Shopping,Surat,POS,0,0
T24154,C1270,Canara Bank,MasterCard,30-03-2025 06:25,18132.57,Grocery,Hyderabad,ATM,0,0
T24155,C1237,SBI,RuPay,12-03-2026 23:57,6602.91,Food Delivery,Hyderabad,Mobile,0,0
T24156,C1191,PNB,RuPay,26-02-2025 04:05,8065.24,Clothing,Indore,ATM,0,0
T24157,C1128,Bank of Baroda,MasterCard,23-02-2025 08:55,42833.46,Electronics,Indore,POS,0,0
T24158,C1443,HDFC,MasterCard,05-06-2026 03:14,12722.35,Electronics,Chandigarh,ATM,0,0
T24159,C1363,ICICI,RuPay,29-01-2026 05:38,13700.37,Entertainment,Delhi,Mobile,0,0
T24160,C1115,Canara Bank,Visa,15-06-2025 01:41,27716.24,ATM Withdrawal,International,POS,1,1
T24161,C1281,Bank of Baroda,RuPay,17-01-2025 00:08,4291.33,Food Delivery,Pune,Mobile,0,0
T24162,C1428,Bank of Baroda,Visa,02-05-2026 01:21,39373.44,Fuel,Delhi,Mobile,0,0
T24163,C1050,Kotak,MasterCard,23-05-2025 05:46,37375.83,Fuel,Pune,ATM,0,0
T24164,C1273,Axis,Visa,06-03-2025 16:50,25814.7,Online Shopping,Mumbai,POS,0,0
T24165,C1457,Axis,RuPay,03-08-2025 18:26,29310.39,Entertainment,Visakhapatnam,POS,0,0
T24166,C1011,Canara Bank,Visa,17-03-2025 04:52,43922.92,Electronics,Ahmedabad,Desktop,0,0
T24167,C1078,Canara Bank,Visa,19-02-2026 19:31,25345.21,Restaurant,Chandigarh,ATM,0,0
T24168,C1340,ICICI,RuPay,25-06-2025 19:42,1537.76,Pharmacy,Bangalore,POS,0,0
T24169,C1116,Bank of Baroda,MasterCard,12-09-2025 02:06,132749.08,Entertainment,Singapore,Mobile,1,1
T24170,C1330,Axis,RuPay,05-03-2025 00:21,26012.46,Pharmacy,Bangalore,POS,0,0
T24171,C1363,Canara Bank,Visa,04-11-2025 21:03,12029.81,Clothing,Chennai,POS,0,0
T24172,C1209,Canara Bank,Visa,05-03-2025 06:50,1847.69,Restaurant,Hyderabad,Mobile,0,0
T24173,C1347,ICICI,Visa,24-06-2026 20:13,44383.58,Ride Sharing,Jaipur,POS,0,0
T24174,C1477,Canara Bank,MasterCard,16-04-2025 09:39,3332.05,Fuel,Indore,Mobile,0,0
T24175,C1299,Canara Bank,Visa,07-04-2025 20:28,10600.72,Entertainment,Hyderabad,Mobile,0,0
T24176,C1324,SBI,MasterCard,31-03-2025 03:17,33104.06,Ride Sharing,Lucknow,POS,0,0
T24177,C1112,ICICI,MasterCard,24-07-2025 18:53,38760.11,Pharmacy,Ahmedabad,Desktop,0,0
T24178,C1489,Axis,RuPay,04-11-2025 19:19,37106.22,Ride Sharing,Pune,ATM,0,0
T24179,C1190,Axis,Visa,24-04-2026 20:40,44920.66,Food Delivery,Nagpur,Mobile,0,0
T24180,C1219,Canara Bank,RuPay,07-06-2025 08:14,16873.32,Entertainment,Kolkata,POS,0,0
T24181,C1043,HDFC,RuPay,25-01-2026 18:18,21287.37,Ride Sharing,Ahmedabad,ATM,0,0
T24182,C1212,Canara Bank,Visa,11-04-2026 08:42,21846.52,Pharmacy,Lucknow,Desktop,0,0
T24183,C1198,Kotak,MasterCard,09-09-2025 04:23,44403.51,Entertainment,Visakhapatnam,POS,0,0
T24184,C1466,Canara Bank,RuPay,29-01-2026 06:53,1382.57,Fuel,Nagpur,Desktop,0,0
T24185,C1458,Kotak,Visa,10-04-2026 20:22,33209.96,Entertainment,Bhubaneswar,Mobile,0,0
T24186,C1066,Axis,Visa,23-12-2025 22:01,121818.09,Clothing,Dubai,ATM,1,1
T24187,C1437,Axis,Visa,02-02-2025 14:10,47482.38,ATM Withdrawal,Ahmedabad,Mobile,0,0
T24188,C1140,Axis,RuPay,12-05-2025 16:41,35423.88,ATM Withdrawal,Pune,Desktop,0,0
T24189,C1112,Bank of Baroda,RuPay,19-09-2025 23:25,28500.64,Grocery,Mumbai,POS,0,0
T24190,C1474,PNB,Visa,02-01-2025 03:40,11358.97,Online Shopping,Delhi,ATM,0,0
T24191,C1316,SBI,RuPay,29-06-2025 13:06,45740.36,Ride Sharing,Bhubaneswar,ATM,0,0
T24192,C1078,Axis,Visa,15-09-2025 18:55,44016.92,Entertainment,Bhubaneswar,Desktop,0,0
T24193,C1131,PNB,RuPay,30-07-2025 09:40,48219.42,Food Delivery,Indore,Desktop,0,0
T24194,C1451,HDFC,RuPay,16-08-2025 20:20,37034.49,Fuel,International,Desktop,1,1
T24195,C1229,HDFC,MasterCard,03-06-2026 16:03,10767.12,Entertainment,Kolkata,ATM,0,0
T24196,C1427,Axis,Visa,13-02-2025 17:32,28323.33,ATM Withdrawal,Chandigarh,Desktop,0,0
T24197,C1041,SBI,RuPay,02-03-2026 13:52,28856.26,ATM Withdrawal,Bhubaneswar,POS,0,0
T24198,C1453,SBI,MasterCard,03-11-2025 13:16,9697.68,Fuel,Bhubaneswar,Desktop,0,0
T24199,C1109,ICICI,RuPay,06-03-2026 19:53,43030.37,Electronics,Surat,Desktop,0,0
T24200,C1097,PNB,Visa,03-10-2025 08:38,8827.02,ATM Withdrawal,Visakhapatnam,Mobile,0,0
T24201,C1462,Axis,RuPay,09-03-2026 07:10,26434.06,ATM Withdrawal,Chennai,ATM,0,0
T24202,C1309,Canara Bank,RuPay,31-03-2025 15:31,45654.2,Travel,Ahmedabad,ATM,0,0
T24203,C1055,SBI,RuPay,09-08-2025 07:34,14459.78,Fuel,Bhubaneswar,POS,0,0
T24204,C1216,Axis,MasterCard,27-08-2025 06:31,27668.45,Fuel,Jaipur,ATM,0,0
T24205,C1206,Axis,MasterCard,08-07-2025 18:51,29898.53,Travel,Hyderabad,ATM,0,0
T24206,C1436,Bank of Baroda,Visa,19-12-2025 00:54,24738.39,Travel,Visakhapatnam,Desktop,0,0
T24207,C1341,Axis,RuPay,25-09-2025 17:15,46160.58,Food Delivery,Chandigarh,ATM,0,0
T24208,C1215,Bank of Baroda,RuPay,10-03-2026 11:50,23982.27,Entertainment,Hyderabad,Mobile,0,0
T24209,C1390,Axis,MasterCard,31-05-2025 14:22,46513.73,Ride Sharing,Patna,ATM,0,0
T24210,C1381,Axis,RuPay,16-06-2025 12:10,44622.83,Food Delivery,Bangalore,POS,0,0
T24211,C1366,PNB,Visa,29-10-2025 00:35,33869.55,Grocery,Kolkata,ATM,0,0
T24212,C1297,Kotak,Visa,07-09-2025 21:30,37388.23,ATM Withdrawal,Visakhapatnam,POS,0,0
T24213,C1093,SBI,MasterCard,26-03-2026 07:29,36470.42,Entertainment,Kolkata,POS,0,0
T24214,C1011,Axis,RuPay,16-01-2026 16:50,39689.44,Food Delivery,Hyderabad,POS,0,0
T24215,C1158,Bank of Baroda,MasterCard,05-06-2026 00:47,18269.34,Grocery,Mumbai,POS,0,0
T24216,C1150,HDFC,RuPay,24-04-2025 23:33,4214.27,Clothing,Bhubaneswar,ATM,0,0
T24217,C1422,Bank of Baroda,MasterCard,23-11-2025 14:47,35025.3,Ride Sharing,Nagpur,Desktop,0,0
T24218,C1489,Canara Bank,RuPay,17-07-2025 11:50,19446.72,Food Delivery,Lucknow,ATM,0,0
T24219,C1034,PNB,Visa,27-03-2026 21:42,21843.37,Entertainment,Hyderabad,Mobile,0,0
T24220,C1297,HDFC,MasterCard,01-08-2025 15:04,11973.39,Restaurant,Lucknow,POS,0,0
T24221,C1100,SBI,MasterCard,24-12-2025 11:51,28364.94,Ride Sharing,Jaipur,Desktop,0,0
T24222,C1306,PNB,RuPay,07-03-2026 05:11,6085.03,Clothing,Patna,Mobile,0,0
T24223,C1490,Kotak,MasterCard,10-03-2026 23:58,16576.39,Clothing,Bangalore,ATM,0,0
T24224,C1047,HDFC,RuPay,31-08-2025 19:51,40331.59,Food Delivery,Hyderabad,Mobile,0,0
T24225,C1129,Bank of Baroda,MasterCard,26-04-2026 00:44,30792.01,Food Delivery,Bhubaneswar,Desktop,0,0
T24226,C1183,PNB,RuPay,22-02-2026 03:57,44688.93,Restaurant,Pune,Mobile,0,0
T24227,C1071,PNB,Visa,06-02-2025 03:20,15159.97,Travel,Patna,POS,0,0
T24228,C1477,Canara Bank,MasterCard,06-11-2025 06:08,44971.87,Restaurant,Visakhapatnam,Mobile,0,0
T24229,C1312,HDFC,Visa,27-06-2026 13:10,6660.01,Pharmacy,Bangalore,POS,0,0
T24230,C1488,Kotak,MasterCard,18-10-2025 14:42,40622.43,Entertainment,Bangalore,POS,0,0
T24231,C1338,Bank of Baroda,Visa,20-01-2026 00:06,15898.31,Electronics,Mumbai,Mobile,0,0
T24232,C1109,ICICI,Visa,25-06-2026 18:24,46666.82,Entertainment,Nagpur,Desktop,0,0
T24233,C1434,SBI,Visa,12-05-2025 01:23,41894.52,Restaurant,Nagpur,Desktop,0,0
T24234,C1404,SBI,Visa,12-04-2025 09:10,14120.06,Restaurant,Chennai,ATM,0,0
T24235,C1263,Axis,RuPay,01-11-2025 19:10,41448.23,Restaurant,Lucknow,Desktop,0,0
T24236,C1385,PNB,RuPay,06-01-2026 09:28,45977.86,Travel,Pune,Desktop,0,0
T24237,C1485,ICICI,RuPay,10-01-2025 17:12,12831.45,Food Delivery,Bhubaneswar,Mobile,0,0
T24238,C1378,SBI,RuPay,08-06-2026 11:12,26484.63,Fuel,Jaipur,Mobile,0,0
T24239,C1205,Axis,RuPay,09-03-2025 02:16,17467.58,Fuel,Nagpur,ATM,0,0
T24240,C1088,HDFC,Visa,23-06-2025 10:44,24759.57,Fuel,Indore,Mobile,0,0
T24241,C1185,Canara Bank,RuPay,16-09-2025 10:00,4488.6,Ride Sharing,Lucknow,POS,0,0
T24242,C1096,ICICI,RuPay,08-07-2026 13:43,12433.48,Entertainment,Pune,ATM,0,0
T24243,C1457,PNB,MasterCard,16-01-2025 07:00,9252.42,Clothing,Ahmedabad,ATM,0,0
T24244,C1226,Canara Bank,MasterCard,25-01-2026 19:12,28943.21,Fuel,Bangalore,Desktop,0,0
T24245,C1248,Canara Bank,MasterCard,25-10-2025 00:50,48127.2,Restaurant,Visakhapatnam,POS,0,0
T24246,C1193,SBI,RuPay,19-05-2025 03:45,17629.78,Fuel,Chandigarh,POS,0,0
T24247,C1208,SBI,Visa,10-09-2025 16:59,45363.38,Travel,Chandigarh,Mobile,0,0
T24248,C1093,SBI,RuPay,26-05-2026 04:07,44785.72,Food Delivery,Indore,Desktop,0,0
T24249,C1352,SBI,Visa,10-06-2026 10:55,29613.56,Electronics,Indore,Mobile,0,0
T24250,C1496,ICICI,RuPay,05-05-2025 20:08,1125.08,Entertainment,Nagpur,Desktop,0,0
T24251,C1340,ICICI,Visa,17-02-2025 03:41,33219.11,Travel,Ahmedabad,Desktop,0,0
T24252,C1166,SBI,Visa,08-03-2025 02:37,24876.45,ATM Withdrawal,Chennai,POS,0,0
T24253,C1414,PNB,RuPay,13-04-2025 23:32,17571.79,Electronics,Ahmedabad,ATM,0,0
T24254,C1010,Axis,RuPay,08-10-2025 17:03,46952.5,Fuel,Lucknow,ATM,0,0
T24255,C1064,SBI,Visa,13-10-2025 06:30,4639.82,Food Delivery,Lucknow,Mobile,0,0
T24256,C1011,PNB,MasterCard,11-05-2025 05:55,24346.01,Travel,Bhubaneswar,ATM,0,0
T24257,C1034,PNB,Visa,22-04-2026 15:24,22868.82,Entertainment,Ahmedabad,ATM,0,0
T24258,C1235,PNB,MasterCard,09-06-2026 09:22,32802.04,Food Delivery,Ahmedabad,POS,0,0
T24259,C1160,ICICI,Visa,20-05-2026 00:04,7587.99,Food Delivery,Chennai,Mobile,0,0
T24260,C1188,Bank of Baroda,Visa,09-10-2025 11:07,27458.88,Restaurant,International,POS,1,1
T24261,C1233,Bank of Baroda,RuPay,15-09-2025 01:49,25416.99,Ride Sharing,Kolkata,POS,0,0
T24262,C1257,Canara Bank,RuPay,20-04-2026 23:26,41395.48,Food Delivery,Ahmedabad,ATM,0,0
T24263,C1446,Canara Bank,Visa,27-10-2025 22:48,32369.4,Entertainment,Ahmedabad,ATM,0,0
T24264,C1434,Bank of Baroda,Visa,09-03-2025 00:16,42307.75,Restaurant,Visakhapatnam,POS,0,0
T24265,C1470,HDFC,RuPay,13-05-2026 19:47,16623.8,Ride Sharing,Jaipur,ATM,0,0
T24266,C1319,ICICI,Visa,08-08-2025 20:05,1378.8,Electronics,Ahmedabad,POS,0,0
T24267,C1197,Kotak,RuPay,05-07-2025 15:03,35410.03,Online Shopping,Delhi,Mobile,0,0
T24268,C1344,Axis,Visa,13-02-2025 09:48,26071.6,ATM Withdrawal,Jaipur,Mobile,0,0
T24269,C1410,Axis,MasterCard,29-04-2026 15:56,7896.37,Entertainment,Jaipur,ATM,0,0
T24270,C1263,Bank of Baroda,RuPay,14-02-2026 08:34,8823.96,Pharmacy,Indore,POS,0,0
T24271,C1384,SBI,Visa,27-05-2025 14:30,27313.23,Fuel,Surat,ATM,0,0
T24272,C1374,Canara Bank,RuPay,30-08-2025 02:05,4964.88,Clothing,Bangalore,POS,0,0
T24273,C1279,HDFC,MasterCard,12-05-2025 07:30,20295.73,Fuel,Pune,Desktop,0,0
T24274,C1499,Axis,Visa,08-03-2025 21:18,80930.56,Fuel,Unknown,ATM,0,1
T24275,C1200,HDFC,Visa,22-12-2025 19:43,131973.93,Online Shopping,International,ATM,1,1
T24276,C1098,Canara Bank,RuPay,06-07-2025 17:16,16236.97,Electronics,Kolkata,POS,0,0
T24277,C1335,PNB,MasterCard,24-06-2026 09:35,16012.03,Restaurant,Kolkata,POS,0,0
T24278,C1482,Bank of Baroda,RuPay,08-10-2025 08:40,39099.65,ATM Withdrawal,Mumbai,Mobile,0,0
T24279,C1293,PNB,MasterCard,14-08-2025 16:57,21419.15,Food Delivery,Chennai,Desktop,0,0
T24280,C1232,ICICI,Visa,09-06-2025 06:23,140757.36,Entertainment,Unknown,ATM,0,1
T24281,C1227,HDFC,MasterCard,19-01-2026 00:34,20051.42,ATM Withdrawal,Hyderabad,ATM,0,0
T24282,C1399,Kotak,RuPay,27-10-2025 07:10,46282.94,Grocery,Hyderabad,Mobile,0,0
T24283,C1313,Bank of Baroda,RuPay,12-08-2025 20:57,30905.53,Pharmacy,Bhubaneswar,Mobile,0,0
T24284,C1045,HDFC,RuPay,22-05-2026 00:45,36287.82,Ride Sharing,Delhi,ATM,0,0
T24285,C1500,Axis,Visa,28-05-2025 21:48,4235.01,Clothing,Patna,POS,0,0
T24286,C1150,SBI,MasterCard,15-11-2025 07:56,16656.81,Pharmacy,Nagpur,ATM,0,0
T24287,C1012,ICICI,RuPay,28-12-2025 00:10,28625.46,Travel,Jaipur,ATM,0,0
T24288,C1094,PNB,MasterCard,17-11-2025 07:49,27381.39,Fuel,Chennai,ATM,0,0
T24289,C1145,ICICI,RuPay,14-08-2025 04:40,31532.12,ATM Withdrawal,Chandigarh,Mobile,0,0
T24290,C1031,Kotak,MasterCard,29-04-2026 05:01,47522.6,Electronics,Lucknow,Mobile,0,0
T24291,C1494,PNB,MasterCard,24-04-2026 16:04,16222.68,Entertainment,Nagpur,ATM,0,0
T24292,C1125,Bank of Baroda,MasterCard,23-04-2025 10:28,20645.22,Ride Sharing,Indore,Mobile,0,0
T24293,C1250,Canara Bank,Visa,14-01-2026 19:02,68324.1,Restaurant,Dubai,POS,1,1
T24294,C1235,ICICI,MasterCard,26-04-2026 11:55,15993.9,Grocery,Bangalore,ATM,0,0
T24295,C1031,ICICI,Visa,04-01-2025 02:50,34749.93,Electronics,Visakhapatnam,Desktop,0,0
T24296,C1106,Kotak,Visa,30-08-2025 21:49,2194.76,Entertainment,Jaipur,ATM,0,0
T24297,C1219,Bank of Baroda,RuPay,17-09-2025 09:02,7748.8,ATM Withdrawal,Chennai,ATM,0,0
T24298,C1453,Axis,RuPay,03-12-2025 03:00,25539,ATM Withdrawal,Lucknow,POS,0,0
T24299,C1406,ICICI,RuPay,19-01-2025 06:48,47833.69,Online Shopping,Kolkata,Mobile,0,0
T24300,C1063,Kotak,RuPay,20-01-2025 15:12,47791.3,Travel,Bhubaneswar,POS,0,0
T24301,C1394,PNB,Visa,07-05-2026 00:27,5307.37,Entertainment,Bangalore,Mobile,0,0
T24302,C1074,ICICI,MasterCard,04-06-2025 19:39,32192.77,Restaurant,Surat,Mobile,0,0
T24303,C1330,ICICI,Visa,18-09-2025 03:23,123965.48,Travel,Unknown,ATM,0,1
T24304,C1446,SBI,MasterCard,29-01-2026 14:02,47137.11,Electronics,Hyderabad,POS,0,0
T24305,C1336,ICICI,RuPay,04-10-2025 14:06,10519.38,Pharmacy,Nagpur,Mobile,0,0
T24306,C1080,HDFC,RuPay,10-04-2026 00:33,1574.85,Electronics,Chennai,Mobile,0,0
T24307,C1197,HDFC,Visa,20-09-2025 12:49,4047.14,Fuel,Indore,POS,0,0
T24308,C1398,SBI,MasterCard,23-06-2025 05:25,9741.3,Electronics,Indore,Desktop,0,0
T24309,C1448,Axis,MasterCard,06-02-2025 11:10,15364.9,Restaurant,Kolkata,Mobile,0,0
T24310,C1419,HDFC,Visa,02-06-2026 07:03,23448.54,Fuel,Mumbai,ATM,0,0
T24311,C1060,Kotak,MasterCard,17-06-2026 01:51,38943.11,Electronics,Unknown,POS,0,1
T24312,C1150,Canara Bank,Visa,14-06-2026 21:35,4297.71,Fuel,Pune,POS,0,0
T24313,C1261,HDFC,RuPay,05-05-2025 22:39,39580.91,Travel,Visakhapatnam,ATM,0,0
T24314,C1006,SBI,RuPay,05-02-2025 08:02,35497.95,Restaurant,Pune,POS,0,0
T24315,C1055,SBI,MasterCard,30-06-2026 12:57,45123.77,ATM Withdrawal,Unknown,ATM,0,1
T24316,C1447,Kotak,Visa,26-09-2025 23:51,8571.07,ATM Withdrawal,Ahmedabad,Desktop,0,0
T24317,C1409,Canara Bank,Visa,08-05-2025 23:54,22282.95,Electronics,Lucknow,ATM,0,0
